TYPE_RINGTipV          , -0.4919701   ,    -18.23836 ,    20.66717
TYPE_RINGTipV          , 18.75072     ,     9.716564 ,   -8.458296
TYPE_RINGTipV          , -8.318254    ,     1.614435 ,   -5.586143
TYPE_RINGTipV          , -8.318254    ,     1.614435 ,   -5.586143
TYPE_RINGTipV          , -16.92825    ,    -4.971563 ,   -19.10749
TYPE_RINGTipV          , -16.92825    ,    -4.971563 ,   -19.10749
TYPE_RINGTipV          , -9.06986     ,    -192.5291 ,    25.57407
TYPE_RINGTipV          , -3.214872    ,    0.1826243 ,     -13.681
TYPE_RINGTipV          , -19.0033     ,    -12.58283 ,    16.60331
TYPE_RINGTipV          , -16.1916     ,    0.6059996 ,    3.019532

