SpineMid               , -0.03006847  ,   -0.2532067 ,     1.15774
Neck                   , -0.03437357  ,  -0.01914676 ,    1.166348
Head                   , -0.02119869  ,    0.1282641 ,    1.174157
ShoulderLeft           , -0.1941514   ,   -0.1246252 ,    1.119389
ElbowLeft              , -0.2391115   ,   -0.2936054 ,    1.045676
WristLeft              , -0.2052312   ,   -0.4140558 ,   0.9667114
HandLeft               , -0.2129369   ,   -0.4232332 ,   0.9169655
ShoulderRight          , 0.1382863    ,   -0.1228715 ,    1.143245
ElbowRight             , 0.1835192    ,   -0.2397042 ,    1.042415
WristRight             , 0.1144854    ,   -0.2519588 ,   0.8519822
HandRight              , 0.04498944   ,   -0.2595322 ,   0.6692223
HipRight               , 0.05574047   ,   -0.4695395 ,     1.09496
SpineShoulder          , -0.03290476  ,  -0.07562649 ,    1.166975
HandTipLeft            , -0.2306291   ,     -0.44355 ,    0.829008
ThumbLeft              , -0.2571522   ,   -0.4015537 ,   0.8889307
HandTipRight           , 0.01253178   ,   -0.2851531 ,   0.5680847
ThumbRight             , 0.002064029  ,   -0.2127151 ,   0.7098925

