TYPE_INDEXTipS         , 8.671958     ,     162.2591 ,   -40.61079
TYPE_INDEXTipS         , 8.719946     ,     162.1115 ,   -40.52291
TYPE_INDEXTipS         , 8.719946     ,     162.1115 ,   -40.52291
TYPE_INDEXTipS         , 8.856865     ,     161.7184 ,   -40.26158
TYPE_INDEXTipS         , 8.968464     ,      161.463 ,   -40.13292
TYPE_INDEXTipS         , 9.100329     ,     161.1481 ,   -40.15243
TYPE_INDEXTipS         , 9.069618     ,     160.9431 ,   -40.22525
TYPE_INDEXTipS         , 9.017416     ,     160.5704 ,   -40.39283
TYPE_INDEXTipS         , 9.017416     ,     160.5704 ,   -40.39283

