SpineMid               , -0.08454011  ,   -0.2488345 ,     1.16509
Neck                   , -0.07836416  ,  -0.01924632 ,    1.177291
Head                   , -0.05410824  ,    0.1255564 ,    1.172851
ShoulderLeft           , -0.2418172   ,   -0.1171896 ,    1.134979
ElbowLeft              , -0.3144867   ,   -0.3130667 ,    1.095241
WristLeft              , -0.2900253   ,   -0.4461316 ,   0.9625447
HandLeft               , -0.2761665   ,   -0.4645949 ,   0.9337597
ShoulderRight          , 0.09324325   ,    -0.116423 ,    1.145177
ElbowRight             , 0.1653656    ,   -0.2879426 ,   0.9635693
WristRight             , 0.08438253   ,   -0.2532072 ,    0.738814
HandRight              , 0.04825588   ,   -0.2599607 ,    0.668227
HipRight               , 0.004224027  ,   -0.4802739 ,    1.107488
SpineShoulder          , -0.08012103  ,  -0.07563209 ,    1.176364
HandTipLeft            , -0.2662975   ,   -0.4811536 ,   0.8612869
ThumbLeft              , -0.2711623   ,    -0.541162 ,   0.9722857
HandTipRight           , 0.01038341   ,   -0.2822224 ,   0.5771384
ThumbRight             , 0.09357838   ,   -0.3119955 ,      0.6565

