TYPE_INDEX             , 0.7163258    ,    0.5134146 ,  -0.4725282
TYPE_INDEX             , 0.6944461    ,    0.5467828 ,   -0.467732
TYPE_INDEX             , 0.6767527    ,    0.5600743 ,   -0.477831
TYPE_INDEX             , 0.6767527    ,    0.5600743 ,   -0.477831
TYPE_INDEX             , 0.6762191    ,    0.5351195 ,  -0.5063347
TYPE_INDEX             , 0.6385663    ,    0.4606974 ,  -0.6164341
TYPE_INDEX             , 0.6153588    ,    0.4145345 ,  -0.6704437
TYPE_INDEX             , 0.6256331    ,    0.4095576 ,  -0.6639622
TYPE_INDEX             , 0.6256331    ,    0.4095576 ,  -0.6639622

