SpineMid               , -0.09017983  ,   -0.2454648 ,    1.132758
Neck                   , -0.07807924  ,  -0.01278861 ,    1.158947
Head                   , -0.06425508  ,    0.1287572 ,    1.168276
ShoulderLeft           , -0.2455378   ,   -0.1237728 ,    1.126409
ElbowLeft              , -0.3186081   ,   -0.3363617 ,    1.083365
WristLeft              , -0.2987308   ,   -0.4660248 ,   0.9463714
HandLeft               , -0.2782745   ,   -0.4661911 ,   0.9157178
ShoulderRight          , 0.1004042    ,    -0.124126 ,    1.125882
ElbowRight             , 0.1772626    ,   -0.2776931 ,    1.042125
WristRight             , 0.0795291    ,   -0.2769522 ,   0.8048291
HandRight              , 0.05818881   ,   -0.2517489 ,   0.7533599
HipRight               , -0.003795042 ,   -0.4865341 ,    1.066239
SpineShoulder          , -0.08142163  ,  -0.06991598 ,    1.154569
HandTipLeft            , -0.3236803   ,   -0.4735904 ,   0.8444452
ThumbLeft              , -0.3445468   ,   -0.4623751 ,   0.9203332
HandTipRight           , 0.05243509   ,   -0.2053695 ,   0.7304602
ThumbRight             , 0.04987417   ,   -0.2874505 ,   0.7416874

