SpineMid               , -0.0896429   ,   -0.2480973 ,    1.163223
Neck                   , -0.08121781  ,  -0.01781589 ,    1.177202
Head                   , -0.0584707   ,    0.1268689 ,    1.172392
ShoulderLeft           , -0.2431932   ,   -0.1165195 ,    1.135005
ElbowLeft              , -0.3151227   ,   -0.3129669 ,     1.09443
WristLeft              , -0.2904724   ,   -0.4471818 ,   0.9628851
HandLeft               , -0.2777489   ,   -0.4642285 ,    0.931924
ShoulderRight          , 0.09198955   ,   -0.1156463 ,    1.145963
ElbowRight             , 0.1154737    ,    -0.229559 ,   0.9891679
WristRight             , 0.05047044   ,   -0.2485883 ,   0.7416641
HandRight              , 0.05179165   ,   -0.2689744 ,   0.6497299
HipRight               , -0.003916014 ,   -0.4809693 ,    1.103723
SpineShoulder          , -0.08350161  ,  -0.07436966 ,    1.175821
HandTipLeft            , -0.2975476   ,   -0.4716027 ,   0.8614561
ThumbLeft              , -0.2782611   ,   -0.5431122 ,   0.9602451
HandTipRight           , 0.04322523   ,   -0.2833036 ,   0.5658191
ThumbRight             , 0.1242352    ,    -0.339415 ,   0.6825001

