SpineMid               , -0.09257809  ,   -0.2455714 ,    1.132062
Neck                   , -0.0780924   ,  -0.01272934 ,    1.158957
Head                   , -0.06432632  ,    0.1292217 ,    1.165938
ShoulderLeft           , -0.2454988   ,   -0.1237134 ,    1.125914
ElbowLeft              , -0.3186992   ,    -0.336185 ,    1.082388
WristLeft              , -0.2999948   ,   -0.4668819 ,   0.9462515
HandLeft               , -0.2803912   ,    -0.466038 ,   0.9131044
ShoulderRight          , 0.100548     ,   -0.1241879 ,    1.125709
ElbowRight             , 0.1765472    ,   -0.2786347 ,    1.042876
WristRight             , 0.08426805   ,    -0.297694 ,   0.8040949
HandRight              , 0.05269043   ,   -0.2577541 ,   0.7563772
HipRight               , -0.009747647 ,   -0.4882353 ,     1.06492
SpineShoulder          , -0.08165847  ,  -0.06988236 ,     1.15457
HandTipLeft            , -0.3061472   ,    -0.472753 ,   0.8490078
ThumbLeft              , -0.3317141   ,   -0.4606567 ,   0.8573571
HandTipRight           , 0.04453051   ,   -0.2014506 ,   0.7322852
ThumbRight             , 0.01358456   ,    -0.275717 ,       0.766

