TYPE_RINGTipP          , 36.10282     ,     122.4081 ,    122.4081
TYPE_RINGTipP          , 36.10282     ,     122.4081 ,    122.4081
TYPE_RINGTipP          , 45.3185      ,     118.4617 ,    118.4617
TYPE_RINGTipP          , 45.61106     ,     118.3859 ,    118.3859
TYPE_RINGTipP          , 49.93993     ,     112.2356 ,    112.2356
TYPE_RINGTipP          , 49.93993     ,     112.2356 ,    112.2356
TYPE_RINGTipP          , 50.89728     ,     110.7813 ,    110.7813
TYPE_RINGTipP          , 49.83286     ,       115.27 ,      115.27
TYPE_RINGTipP          , 49.13105     ,     115.6591 ,    115.6591
TYPE_RINGTipP          , 48.80233     ,     112.9685 ,    112.9685

