Left_HandWrist_N       , 0.3388446    ,    0.8969386 ,    0.284052
Left_HandWrist_N       , 0.3796982    ,    0.8948062 ,   0.2348425
Left_HandWrist_N       , 0.4151424    ,    0.8862423 ,   0.2055023
Left_HandWrist_N       , 0.4209014    ,    0.8857332 ,   0.1957515
Left_HandWrist_N       , 0.4265231    ,    0.8825065 ,   0.1981424
Left_HandWrist_N       , 0.3571154    ,      0.89837 ,   0.2557341
Left_HandWrist_N       , 0.3550504    ,    0.8991782 ,    0.255769
Left_HandWrist_N       , 0.3342189    ,    0.9046431 ,   0.2644213
Left_HandWrist_N       , 0.3342189    ,    0.9046431 ,   0.2644213

