SpineMid               , -0.02687084  ,   -0.2571525 ,    1.156949
Neck                   , -0.03226481  ,  -0.01927503 ,    1.166463
Head                   , -0.01861613  ,    0.1280546 ,    1.174819
ShoulderLeft           , -0.1932405   ,   -0.1246109 ,    1.119211
ElbowLeft              , -0.2390276   ,     -0.29262 ,     1.04557
WristLeft              , -0.2005119   ,   -0.4255484 ,   0.9659125
HandLeft               , -0.2093291   ,   -0.4235949 ,   0.9178268
ShoulderRight          , 0.1390667    ,   -0.1233002 ,    1.143291
ElbowRight             , 0.1522226    ,   -0.2499334 ,    1.011499
WristRight             , 0.09632049   ,   -0.2557398 ,   0.8158089
HandRight              , 0.04806203   ,   -0.2592028 ,   0.6688375
HipRight               , 0.05844104   ,   -0.4762505 ,     1.09478
SpineShoulder          , -0.03097255  ,   -0.0769999 ,    1.166776
HandTipLeft            , -0.2316203   ,   -0.4411697 ,   0.8244731
ThumbLeft              , -0.2306472   ,   -0.3813354 ,   0.9029413
HandTipRight           , 0.01624903   ,   -0.2850724 ,   0.5664072
ThumbRight             , 0.00854681   ,   -0.2069652 ,   0.7045715

