SpineMid               , -0.08371972  ,    -0.249804 ,    1.166088
Neck                   , -0.07707427  ,  -0.02046254 ,    1.176915
Head                   , -0.05212929  ,    0.1246485 ,    1.171389
ShoulderLeft           , -0.2412179   ,   -0.1183589 ,    1.139506
ElbowLeft              , -0.3136588   ,   -0.3136635 ,    1.095893
WristLeft              , -0.2933611   ,   -0.4489023 ,   0.9647609
HandLeft               , -0.2750079   ,   -0.4647146 ,   0.9347476
ShoulderRight          , 0.09227988   ,    -0.119604 ,     1.15065
ElbowRight             , 0.1455146    ,   -0.3035995 ,   0.9749715
WristRight             , 0.07933971   ,   -0.2639127 ,   0.7457207
HandRight              , 0.05010885   ,   -0.2600461 ,   0.6662124
HipRight               , 0.005418088  ,   -0.4809834 ,    1.110251
SpineShoulder          , -0.07883     ,  -0.07678387 ,    1.176328
HandTipLeft            , -0.2649394   ,   -0.4776441 ,   0.8624684
ThumbLeft              , -0.2813868   ,   -0.5554117 ,   0.9536667
HandTipRight           , 0.0186905    ,   -0.2825428 ,   0.5797352
ThumbRight             , 0.02504622   ,   -0.2249588 ,   0.7083334

