Left_Hand_N            , -0.07345735  ,   -0.4373994 ,  -0.4373994
Left_Hand_N            , -0.1355805   ,   -0.4880302 ,  -0.4880302
Left_Hand_N            , -0.2049009   ,   -0.5300172 ,  -0.5300172
Left_Hand_N            , -0.2308236   ,   -0.5283973 ,  -0.5283973
Left_Hand_N            , -0.2487737   ,   -0.5258526 ,  -0.5258526
Left_Hand_N            , -0.1024137   ,   -0.5159446 ,  -0.5159446
Left_Hand_N            , -0.09801108  ,   -0.5174392 ,  -0.5174392
Left_Hand_N            , -0.03613221  ,   -0.5068212 ,  -0.5068212
Left_Hand_N            , -0.03613221  ,   -0.5068212 ,  -0.5068212

