Left_HandPalm_N        , 0.3074188    ,    0.9423916 ,  -0.1318775
Left_HandPalm_N        , 0.3190249    ,    0.9324477 ,  -0.1696002
Left_HandPalm_N        , 0.3190787    ,    0.9324119 ,  -0.1696965
Left_HandPalm_N        , 0.3203679    ,    0.9334823 ,  -0.1611681
Left_HandPalm_N        , 0.3267186    ,    0.9318022 ,  -0.1581132
Left_HandPalm_N        , 0.3193311    ,    0.9289908 ,  -0.1870929
Left_HandPalm_N        , 0.3188704    ,    0.9290296 ,   -0.187685
Left_HandPalm_N        , 0.2966626    ,    0.9350624 ,  -0.1940348
Left_HandPalm_N        , 0.2966626    ,    0.9350624 ,  -0.1940348

